payment_id,user_id,biller_code,biller_name,pay_amount,currency_code,payment_date,payment_status,bill_category,account_number
BILL-01989,CUST-1081,MOB-001,Mobily,23020.13,SAR,19/02/2025 05:13,success,telecom,65XXXXXXX7
BILL-01990,CUST-1027,MOB-002,Mobily Fiber,376.56,SAR,29/05/2025 18:59,success,telecom,54XXXXXXX4
BILL-01991,CUST-1107,STC-002,STC Fiber,948.92,SAR,24/06/2025 06:11,success,telecom,98XXXXXXX6
BILL-01992,CUST-1178,ZAI-001,Zain Telecom,4619.82,SAR,01/03/2025 20:30,success,telecom,19XXXXXXX3
BILL-01993,CUST-1099,WAT-002,Jeddah Water,8387.84,SAR,14/05/2025 15:36,failed,utilities,94XXXXXXX6
BILL-01994,CUST-1125,GOV-004,GOSI Contributions,11322.13,SAR,04/06/2025 03:54,success,government,35XXXXXXX6
BILL-01995,CUST-1098,GOV-004,GOSI Contributions,5981.14,SAR,02/01/2025 02:29,success,government,33XXXXXXX3
BILL-01996,CUST-1184,MOB-001,Mobily,2086.48,SAR,07/05/2025 16:54,success,telecom,20XXXXXXX9
BILL-01997,CUST-1016,GOV-001,Absher Gov Services,2079.54,SAR,23/02/2025 23:40,success,government,86XXXXXXX9
BILL-01998,CUST-1009,GOV-004,GOSI Contributions,6369.04,SAR,14/05/2025 03:55,success,government,50XXXXXXX6
BILL-01999,CUST-1115,MOB-002,Mobily Fiber,6183.82,SAR,14/05/2025 08:00,success,telecom,92XXXXXXX4
BILL-02000,CUST-1144,ZAI-001,Zain Telecom,5741.51,SAR,28/04/2025 18:08,success,telecom,18XXXXXXX4
BILL-02001,CUST-1170,WAT-001,National Water,13756.17,SAR,09/06/2025 20:53,success,utilities,91XXXXXXX4
BILL-02002,CUST-1100,VIS-001,MOI Traffic Fines,20298.96,SAR,20/02/2025 23:58,success,government,89XXXXXXX9
BILL-02003,CUST-1092,VIS-001,MOI Traffic Fines,12836.30,SAR,02/01/2025 22:17,success,government,77XXXXXXX5
BILL-02004,CUST-1154,ZAI-002,Zain Fiber,20329.28,SAR,07/04/2025 13:21,success,telecom,36XXXXXXX3
BILL-02005,CUST-1117,INS-002,Bupa Arabia,12774.11,SAR,27/05/2025 23:38,success,insurance,52XXXXXXX7
BILL-02006,CUST-1122,MOB-001,Mobily,22520.23,SAR,06/02/2025 19:24,success,telecom,69XXXXXXX1
BILL-02007,CUST-1037,EDU-001,KSU University,22871.26,SAR,18/03/2025 04:35,success,education,88XXXXXXX9
BILL-02008,CUST-1090,VIS-001,MOI Traffic Fines,13556.64,SAR,30/04/2025 07:41,success,government,13XXXXXXX1
BILL-02009,CUST-1103,STC-001,STC Telecom,14352.39,SAR,01/04/2025 18:06,success,telecom,77XXXXXXX4
BILL-02010,CUST-1107,GOV-001,Absher Gov Services,23049.88,SAR,24/03/2025 15:51,in_progress,government,47XXXXXXX7
BILL-02011,CUST-1085,ZAI-002,Zain Fiber,22395.31,SAR,29/06/2025 00:50,success,telecom,82XXXXXXX9
BILL-02012,CUST-1046,EDU-001,KSU University,6716.13,SAR,28/02/2025 08:34,success,education,59XXXXXXX4
BILL-02013,CUST-1037,ZAI-002,Zain Fiber,17115.88,SAR,04/06/2025 16:50,success,telecom,27XXXXXXX1
BILL-02014,CUST-1045,STC-002,STC Fiber,7660.24,SAR,17/02/2025 16:53,success,telecom,97XXXXXXX1
BILL-02015,CUST-1133,WAT-001,National Water,17143.71,SAR,28/01/2025 19:32,success,utilities,27XXXXXXX1
BILL-02016,CUST-1193,WAT-001,National Water,8547.33,SAR,19/01/2025 17:00,success,utilities,27XXXXXXX9
BILL-02017,CUST-1021,INS-001,Tawuniya Insurance,9597.47,SAR,24/02/2025 03:42,success,insurance,14XXXXXXX6
BILL-02018,CUST-1028,GOV-003,Sadad Municipality,16738.65,SAR,02/02/2025 01:44,success,government,39XXXXXXX8
BILL-02019,CUST-1001,GOV-004,GOSI Contributions,21493.81,SAR,29/03/2025 18:34,success,government,73XXXXXXX8
BILL-02020,CUST-1020,EDU-002,KAUST Tuition,1372.26,SAR,09/01/2025 23:29,success,education,36XXXXXXX3
BILL-02021,CUST-1186,INS-003,Medgulf Insurance,688.93,SAR,16/02/2025 23:25,success,insurance,46XXXXXXX8
BILL-02022,CUST-1192,GOV-002,MOI Passport Renewal,6014.85,SAR,24/03/2025 18:01,success,government,69XXXXXXX5
BILL-02023,CUST-1080,INS-003,Medgulf Insurance,6822.32,SAR,04/05/2025 11:08,in_progress,insurance,38XXXXXXX2
BILL-02024,CUST-1016,INS-001,Tawuniya Insurance,3529.68,SAR,15/02/2025 00:58,success,insurance,79XXXXXXX6
BILL-02025,CUST-1063,STC-002,STC Fiber,17888.38,SAR,22/06/2025 16:56,success,telecom,71XXXXXXX4
BILL-02026,CUST-1192,WAT-002,Jeddah Water,13710.84,SAR,15/04/2025 11:33,success,utilities,32XXXXXXX2
BILL-02027,CUST-1109,EDU-001,KSU University,19057.27,SAR,27/04/2025 23:55,success,education,88XXXXXXX7
BILL-02028,CUST-1039,GOV-001,Absher Gov Services,6804.10,SAR,19/01/2025 02:13,success,government,27XXXXXXX2
BILL-02029,CUST-1092,WAT-002,Jeddah Water,23552.89,SAR,08/04/2025 10:39,success,utilities,88XXXXXXX9
BILL-02030,CUST-1189,EDU-002,KAUST Tuition,4230.83,SAR,10/02/2025 00:02,success,education,12XXXXXXX8
BILL-02031,CUST-1031,EDU-001,KSU University,2798.92,SAR,29/06/2025 06:07,success,education,52XXXXXXX8
BILL-02032,CUST-1170,INS-003,Medgulf Insurance,11277.04,SAR,12/01/2025 08:36,success,insurance,68XXXXXXX8
BILL-02033,CUST-1181,ZAI-001,Zain Telecom,21045.18,SAR,28/02/2025 06:42,success,telecom,42XXXXXXX6
BILL-02034,CUST-1189,MOB-002,Mobily Fiber,8163.85,SAR,27/04/2025 23:48,success,telecom,66XXXXXXX2
BILL-02035,CUST-1060,MOB-001,Mobily,9362.24,SAR,27/05/2025 13:18,success,telecom,98XXXXXXX7
BILL-02036,CUST-1125,INS-001,Tawuniya Insurance,2949.98,SAR,09/01/2025 01:22,success,insurance,26XXXXXXX5
BILL-02037,CUST-1100,GOV-002,MOI Passport Renewal,7949.40,SAR,21/05/2025 19:42,success,government,64XXXXXXX4
BILL-02038,CUST-1072,INS-003,Medgulf Insurance,13219.82,SAR,14/03/2025 01:49,failed,insurance,75XXXXXXX4
BILL-02039,CUST-1026,STC-001,STC Telecom,20012.90,SAR,03/01/2025 19:52,success,telecom,34XXXXXXX6
BILL-02040,CUST-1174,WAT-002,Jeddah Water,12598.04,SAR,03/04/2025 11:24,success,utilities,27XXXXXXX7
BILL-02041,CUST-1175,ZAI-001,Zain Telecom,17384.00,SAR,02/04/2025 22:52,success,telecom,54XXXXXXX1
BILL-02042,CUST-1126,WAT-001,National Water,15158.36,SAR,17/03/2025 12:15,success,utilities,49XXXXXXX3
BILL-02043,CUST-1191,STC-001,STC Telecom,4345.51,SAR,17/04/2025 18:13,success,telecom,66XXXXXXX3
BILL-02044,CUST-1141,STC-001,STC Telecom,12228.15,SAR,26/03/2025 09:50,success,telecom,63XXXXXXX5
BILL-02045,CUST-1127,SEC-001,Saudi Electricity,9484.52,SAR,02/05/2025 08:39,in_progress,utilities,50XXXXXXX1
BILL-02046,CUST-1188,MOB-001,Mobily,14090.92,SAR,20/03/2025 14:00,success,telecom,94XXXXXXX5
BILL-02047,CUST-1191,SEC-002,Jeddah Electricity,8653.67,SAR,28/01/2025 20:58,success,utilities,34XXXXXXX6
BILL-02048,CUST-1045,WAT-001,National Water,22245.42,SAR,17/06/2025 09:24,success,utilities,25XXXXXXX9
BILL-02049,CUST-1002,SEC-001,Saudi Electricity,24014.30,SAR,08/01/2025 18:49,success,utilities,78XXXXXXX3
BILL-02050,CUST-1033,SEC-001,Saudi Electricity,8989.63,SAR,26/01/2025 11:42,success,utilities,31XXXXXXX1
BILL-02051,CUST-1151,SEC-002,Jeddah Electricity,14407.14,SAR,11/03/2025 18:44,success,utilities,59XXXXXXX1
BILL-02052,CUST-1147,ZAI-002,Zain Fiber,782.25,SAR,24/03/2025 11:05,success,telecom,59XXXXXXX2
BILL-02053,CUST-1030,STC-001,STC Telecom,21615.60,SAR,25/02/2025 12:53,success,telecom,70XXXXXXX9
BILL-02054,CUST-1068,STC-002,STC Fiber,20615.43,SAR,24/06/2025 03:59,in_progress,telecom,82XXXXXXX2
BILL-02055,CUST-1032,MOB-002,Mobily Fiber,4806.56,SAR,09/01/2025 12:57,success,telecom,60XXXXXXX7
BILL-02056,CUST-1015,GOV-003,Sadad Municipality,12884.56,SAR,03/05/2025 06:05,success,government,74XXXXXXX6
BILL-02057,CUST-1184,INS-003,Medgulf Insurance,19476.57,SAR,05/02/2025 11:57,success,insurance,69XXXXXXX4
BILL-02058,CUST-1109,STC-001,STC Telecom,5984.65,SAR,09/03/2025 15:35,failed,telecom,16XXXXXXX3
BILL-02059,CUST-1079,INS-002,Bupa Arabia,414.86,SAR,09/06/2025 16:16,in_progress,insurance,35XXXXXXX3
BILL-02060,CUST-1119,SEC-001,Saudi Electricity,23331.03,SAR,15/05/2025 22:55,success,utilities,96XXXXXXX6
BILL-02061,CUST-1071,WAT-001,National Water,16534.39,SAR,25/03/2025 00:07,in_progress,utilities,87XXXXXXX5
BILL-02062,CUST-1197,INS-002,Bupa Arabia,10795.97,SAR,28/02/2025 05:04,success,insurance,58XXXXXXX9
BILL-02063,CUST-1097,STC-002,STC Fiber,9928.83,SAR,04/05/2025 09:32,success,telecom,94XXXXXXX5
BILL-02064,CUST-1158,MOB-001,Mobily,6969.37,SAR,19/05/2025 16:48,success,telecom,74XXXXXXX5
BILL-02065,CUST-1005,STC-001,STC Telecom,23365.36,SAR,12/06/2025 05:14,success,telecom,11XXXXXXX2
BILL-02066,CUST-1195,STC-002,STC Fiber,6595.73,SAR,28/03/2025 20:47,success,telecom,75XXXXXXX5
BILL-02067,CUST-1188,MOB-001,Mobily,455.61,SAR,03/04/2025 04:16,success,telecom,40XXXXXXX9
BILL-02068,CUST-1049,ZAI-001,Zain Telecom,3703.07,SAR,14/06/2025 11:40,failed,telecom,94XXXXXXX9
BILL-02069,CUST-1058,SEC-002,Jeddah Electricity,12035.00,SAR,01/06/2025 12:53,success,utilities,31XXXXXXX3
BILL-02070,CUST-1185,SEC-002,Jeddah Electricity,6732.56,SAR,09/01/2025 14:56,success,utilities,24XXXXXXX6
BILL-02071,CUST-1031,MOB-002,Mobily Fiber,12357.94,SAR,13/03/2025 16:01,success,telecom,69XXXXXXX9
BILL-02072,CUST-1112,WAT-001,National Water,1081.44,SAR,07/05/2025 12:10,success,utilities,16XXXXXXX1
BILL-02073,CUST-1090,EDU-002,KAUST Tuition,2180.00,SAR,24/01/2025 19:16,success,education,77XXXXXXX7
BILL-02074,CUST-1165,EDU-001,KSU University,12501.95,SAR,27/05/2025 01:18,success,education,40XXXXXXX4
BILL-02075,CUST-1053,GOV-002,MOI Passport Renewal,12717.34,SAR,23/04/2025 05:11,success,government,20XXXXXXX5
BILL-02076,CUST-1033,GOV-003,Sadad Municipality,24263.74,SAR,05/05/2025 16:37,success,government,96XXXXXXX7
BILL-02077,CUST-1023,INS-002,Bupa Arabia,24254.30,SAR,09/03/2025 12:07,failed,insurance,91XXXXXXX6
BILL-02078,CUST-1135,SEC-001,Saudi Electricity,16221.24,SAR,08/04/2025 17:53,success,utilities,71XXXXXXX6
BILL-02079,CUST-1198,INS-002,Bupa Arabia,11536.67,SAR,20/01/2025 03:06,success,insurance,98XXXXXXX4
BILL-02080,CUST-1131,SEC-002,Jeddah Electricity,18391.57,SAR,18/04/2025 02:28,success,utilities,27XXXXXXX4
BILL-02081,CUST-1014,GOV-004,GOSI Contributions,7039.77,SAR,19/02/2025 17:36,success,government,59XXXXXXX9
BILL-02082,CUST-1082,STC-001,STC Telecom,2657.43,SAR,08/02/2025 10:55,success,telecom,90XXXXXXX9
BILL-02083,CUST-1063,ZAI-002,Zain Fiber,9187.56,SAR,25/06/2025 21:29,success,telecom,96XXXXXXX5
BILL-02084,CUST-1141,GOV-002,MOI Passport Renewal,4444.73,SAR,13/02/2025 20:09,in_progress,government,30XXXXXXX7
BILL-02085,CUST-1072,INS-002,Bupa Arabia,11352.92,SAR,13/01/2025 18:18,success,insurance,70XXXXXXX8
BILL-02086,CUST-1059,MOB-002,Mobily Fiber,16536.10,SAR,13/01/2025 23:12,success,telecom,16XXXXXXX7
BILL-02087,CUST-1050,GOV-003,Sadad Municipality,1129.44,SAR,27/02/2025 04:33,success,government,82XXXXXXX8
BILL-02088,CUST-1048,MOB-002,Mobily Fiber,14450.65,SAR,16/01/2025 08:13,success,telecom,90XXXXXXX1
BILL-02089,CUST-1040,GOV-003,Sadad Municipality,4146.58,SAR,06/05/2025 20:00,success,government,71XXXXXXX8
BILL-02090,CUST-1108,EDU-002,KAUST Tuition,15146.73,SAR,30/04/2025 06:08,failed,education,10XXXXXXX7
BILL-02091,CUST-1006,GOV-002,MOI Passport Renewal,2917.82,SAR,26/03/2025 04:58,success,government,88XXXXXXX7
BILL-02092,CUST-1157,WAT-002,Jeddah Water,9620.96,SAR,17/06/2025 17:52,in_progress,utilities,22XXXXXXX2
BILL-02093,CUST-1143,ZAI-001,Zain Telecom,13777.52,SAR,26/01/2025 04:16,success,telecom,21XXXXXXX1
BILL-02094,CUST-1081,ZAI-002,Zain Fiber,10783.54,SAR,12/02/2025 14:21,success,telecom,56XXXXXXX9
BILL-02095,CUST-1006,VIS-001,MOI Traffic Fines,12338.91,SAR,13/02/2025 08:14,success,government,35XXXXXXX7
BILL-02096,CUST-1029,EDU-001,KSU University,14466.88,SAR,27/01/2025 03:27,success,education,74XXXXXXX7
BILL-02097,CUST-1025,ZAI-002,Zain Fiber,17158.93,SAR,24/01/2025 07:36,success,telecom,94XXXXXXX8
BILL-02098,CUST-1166,GOV-003,Sadad Municipality,13648.14,SAR,12/02/2025 07:42,failed,government,42XXXXXXX6
BILL-02099,CUST-1071,VIS-001,MOI Traffic Fines,23985.81,SAR,24/02/2025 07:48,success,government,95XXXXXXX3
BILL-02100,CUST-1008,INS-003,Medgulf Insurance,20235.13,SAR,30/05/2025 02:17,success,insurance,82XXXXXXX3
BILL-02101,CUST-1199,INS-002,Bupa Arabia,13229.50,SAR,16/02/2025 17:17,success,insurance,16XXXXXXX1
BILL-02102,CUST-1090,GOV-004,GOSI Contributions,1500.05,SAR,17/05/2025 11:28,success,government,80XXXXXXX8
BILL-02103,CUST-1104,SEC-002,Jeddah Electricity,6367.66,SAR,26/02/2025 06:46,in_progress,utilities,88XXXXXXX2
BILL-02104,CUST-1011,ZAI-002,Zain Fiber,12955.39,SAR,13/06/2025 15:47,success,telecom,39XXXXXXX5
BILL-02105,CUST-1140,SEC-002,Jeddah Electricity,23034.52,SAR,23/06/2025 12:43,success,utilities,87XXXXXXX3
BILL-02106,CUST-1186,ZAI-001,Zain Telecom,23396.17,SAR,14/06/2025 05:04,success,telecom,66XXXXXXX9
BILL-02107,CUST-1074,SEC-001,Saudi Electricity,12430.10,SAR,12/06/2025 04:52,success,utilities,97XXXXXXX4
BILL-02108,CUST-1129,WAT-001,National Water,23473.18,SAR,18/01/2025 06:27,success,utilities,59XXXXXXX8
BILL-02109,CUST-1126,STC-002,STC Fiber,16645.10,SAR,24/01/2025 03:32,success,telecom,10XXXXXXX4
BILL-02110,CUST-1012,ZAI-001,Zain Telecom,1355.41,SAR,27/06/2025 22:45,success,telecom,72XXXXXXX4
BILL-02111,CUST-1017,MOB-002,Mobily Fiber,7789.81,SAR,30/03/2025 08:28,success,telecom,43XXXXXXX2
BILL-02112,CUST-1161,EDU-002,KAUST Tuition,1682.16,SAR,22/02/2025 19:35,success,education,91XXXXXXX9
BILL-02113,CUST-1005,SEC-001,Saudi Electricity,731.05,SAR,03/01/2025 23:35,success,utilities,21XXXXXXX4
BILL-02114,CUST-1016,ZAI-001,Zain Telecom,18042.89,SAR,23/02/2025 15:35,success,telecom,80XXXXXXX1
BILL-02115,CUST-1003,WAT-001,National Water,2363.98,SAR,09/06/2025 09:56,success,utilities,41XXXXXXX3
BILL-02116,CUST-1091,GOV-004,GOSI Contributions,21613.52,SAR,20/06/2025 20:22,success,government,19XXXXXXX3
BILL-02117,CUST-1197,MOB-002,Mobily Fiber,23477.49,SAR,21/02/2025 18:17,failed,telecom,46XXXXXXX4
BILL-02118,CUST-1115,INS-003,Medgulf Insurance,23765.55,SAR,04/03/2025 14:02,success,insurance,58XXXXXXX2
BILL-02119,CUST-1188,GOV-002,MOI Passport Renewal,10671.31,SAR,22/04/2025 08:16,failed,government,22XXXXXXX6
BILL-02120,CUST-1163,GOV-004,GOSI Contributions,18615.17,SAR,08/02/2025 01:43,success,government,36XXXXXXX7
BILL-02121,CUST-1159,STC-002,STC Fiber,7756.49,SAR,21/06/2025 15:33,success,telecom,15XXXXXXX2
BILL-02122,CUST-1132,STC-002,STC Fiber,18559.72,SAR,14/05/2025 12:34,failed,telecom,25XXXXXXX3
BILL-02123,CUST-1173,EDU-002,KAUST Tuition,18853.15,SAR,18/06/2025 02:29,success,education,75XXXXXXX4
BILL-02124,CUST-1134,GOV-001,Absher Gov Services,21074.37,SAR,14/03/2025 23:41,success,government,54XXXXXXX7
BILL-02125,CUST-1146,MOB-002,Mobily Fiber,13378.93,SAR,05/06/2025 23:34,success,telecom,84XXXXXXX7
BILL-02126,CUST-1019,GOV-001,Absher Gov Services,9440.49,SAR,21/03/2025 21:23,success,government,97XXXXXXX2
BILL-02127,CUST-1187,VIS-001,MOI Traffic Fines,21101.76,SAR,19/06/2025 09:14,success,government,30XXXXXXX8
BILL-02128,CUST-1173,STC-001,STC Telecom,16884.90,SAR,08/04/2025 13:11,failed,telecom,91XXXXXXX7
BILL-02129,CUST-1097,WAT-002,Jeddah Water,11412.38,SAR,25/06/2025 18:09,in_progress,utilities,47XXXXXXX9
BILL-02130,CUST-1109,WAT-002,Jeddah Water,21000.85,SAR,29/03/2025 08:46,success,utilities,66XXXXXXX6
BILL-02131,CUST-1119,MOB-002,Mobily Fiber,10856.29,SAR,11/02/2025 13:02,success,telecom,98XXXXXXX9
BILL-02132,CUST-1011,STC-002,STC Fiber,7969.63,SAR,23/05/2025 05:04,success,telecom,62XXXXXXX9
BILL-02133,CUST-1050,SEC-002,Jeddah Electricity,19514.04,SAR,15/02/2025 15:11,success,utilities,38XXXXXXX4
BILL-02134,CUST-1120,GOV-002,MOI Passport Renewal,17288.02,SAR,29/06/2025 22:14,success,government,95XXXXXXX3
BILL-02135,CUST-1128,GOV-004,GOSI Contributions,12515.23,SAR,08/06/2025 10:28,success,government,53XXXXXXX8
BILL-02136,CUST-1115,SEC-002,Jeddah Electricity,16128.26,SAR,16/04/2025 18:07,success,utilities,57XXXXXXX5
BILL-02137,CUST-1001,WAT-002,Jeddah Water,3906.37,SAR,31/03/2025 07:20,success,utilities,36XXXXXXX3
BILL-02138,CUST-1064,INS-001,Tawuniya Insurance,100.72,SAR,06/03/2025 12:29,failed,insurance,75XXXXXXX8
BILL-02139,CUST-1144,VIS-001,MOI Traffic Fines,4207.16,SAR,03/05/2025 01:32,success,government,75XXXXXXX9
BILL-02140,CUST-1043,ZAI-001,Zain Telecom,14720.85,SAR,08/06/2025 14:40,in_progress,telecom,54XXXXXXX6
BILL-02141,CUST-1193,MOB-002,Mobily Fiber,9973.81,SAR,27/05/2025 22:00,success,telecom,37XXXXXXX1
BILL-02142,CUST-1134,GOV-004,GOSI Contributions,5401.82,SAR,08/06/2025 02:28,success,government,97XXXXXXX1
BILL-02143,CUST-1154,VIS-001,MOI Traffic Fines,18147.22,SAR,11/06/2025 15:53,success,government,98XXXXXXX1
BILL-02144,CUST-1033,INS-001,Tawuniya Insurance,17132.59,SAR,07/05/2025 01:37,in_progress,insurance,20XXXXXXX6
BILL-02145,CUST-1073,SEC-002,Jeddah Electricity,19328.91,SAR,27/02/2025 00:17,success,utilities,89XXXXXXX2
BILL-02146,CUST-1126,GOV-002,MOI Passport Renewal,22325.47,SAR,30/03/2025 04:23,success,government,10XXXXXXX9
BILL-02147,CUST-1139,GOV-003,Sadad Municipality,12212.56,SAR,22/01/2025 17:02,success,government,66XXXXXXX3
BILL-02148,CUST-1157,ZAI-002,Zain Fiber,15790.23,SAR,10/06/2025 22:08,success,telecom,84XXXXXXX7
BILL-02149,CUST-1066,INS-001,Tawuniya Insurance,10576.78,SAR,11/06/2025 05:48,success,insurance,16XXXXXXX5
BILL-02150,CUST-1107,GOV-001,Absher Gov Services,15787.73,SAR,01/06/2025 08:02,success,government,98XXXXXXX7
BILL-02151,CUST-1046,EDU-001,KSU University,295.63,SAR,28/04/2025 20:09,success,education,58XXXXXXX3
BILL-02152,CUST-1171,MOB-002,Mobily Fiber,1443.74,SAR,22/06/2025 21:36,success,telecom,41XXXXXXX3
BILL-02153,CUST-1096,GOV-003,Sadad Municipality,10610.56,SAR,13/01/2025 00:18,success,government,18XXXXXXX2
BILL-02154,CUST-1120,MOB-001,Mobily,11632.56,SAR,02/01/2025 09:49,failed,telecom,44XXXXXXX6
BILL-02155,CUST-1157,VIS-001,MOI Traffic Fines,20057.58,SAR,31/01/2025 19:35,success,government,15XXXXXXX8
BILL-02156,CUST-1133,EDU-002,KAUST Tuition,13769.28,SAR,10/05/2025 18:39,success,education,12XXXXXXX3
BILL-02157,CUST-1021,SEC-002,Jeddah Electricity,2638.25,SAR,18/04/2025 19:40,success,utilities,84XXXXXXX7
BILL-02158,CUST-1081,SEC-001,Saudi Electricity,4790.27,SAR,02/03/2025 16:05,success,utilities,59XXXXXXX2
BILL-02159,CUST-1024,MOB-002,Mobily Fiber,5967.10,SAR,18/01/2025 10:57,success,telecom,71XXXXXXX5
BILL-02160,CUST-1072,INS-003,Medgulf Insurance,20889.50,SAR,09/03/2025 01:55,success,insurance,56XXXXXXX5
BILL-02161,CUST-1022,ZAI-001,Zain Telecom,23959.39,SAR,16/06/2025 20:59,success,telecom,36XXXXXXX6
BILL-02162,CUST-1151,WAT-001,National Water,10390.37,SAR,27/05/2025 14:46,success,utilities,48XXXXXXX2
BILL-02163,CUST-1168,INS-003,Medgulf Insurance,10169.18,SAR,05/01/2025 13:32,success,insurance,98XXXXXXX4
BILL-02164,CUST-1052,SEC-002,Jeddah Electricity,12825.46,SAR,19/05/2025 20:03,success,utilities,49XXXXXXX9
BILL-02165,CUST-1086,STC-001,STC Telecom,1386.25,SAR,27/02/2025 04:44,success,telecom,43XXXXXXX4
BILL-02166,CUST-1046,INS-002,Bupa Arabia,21184.02,SAR,01/01/2025 06:42,success,insurance,18XXXXXXX2
BILL-02167,CUST-1094,SEC-002,Jeddah Electricity,9955.51,SAR,31/03/2025 12:33,failed,utilities,12XXXXXXX7
BILL-02168,CUST-1112,EDU-002,KAUST Tuition,10689.40,SAR,06/06/2025 22:01,success,education,90XXXXXXX8
BILL-02169,CUST-1130,MOB-001,Mobily,20560.91,SAR,10/02/2025 09:11,success,telecom,43XXXXXXX2
BILL-02170,CUST-1088,GOV-001,Absher Gov Services,6869.07,SAR,16/06/2025 06:37,success,government,45XXXXXXX9
BILL-02171,CUST-1071,VIS-001,MOI Traffic Fines,1644.08,SAR,09/06/2025 07:55,success,government,50XXXXXXX4
BILL-02172,CUST-1007,VIS-001,MOI Traffic Fines,457.33,SAR,21/02/2025 13:15,in_progress,government,35XXXXXXX6
BILL-02173,CUST-1194,WAT-001,National Water,20840.90,SAR,23/02/2025 20:15,success,utilities,15XXXXXXX7
BILL-02174,CUST-1154,GOV-001,Absher Gov Services,15036.22,SAR,20/02/2025 00:01,success,government,91XXXXXXX7
BILL-02175,CUST-1026,INS-001,Tawuniya Insurance,3640.93,SAR,30/03/2025 12:00,success,insurance,20XXXXXXX1
BILL-02176,CUST-1077,EDU-002,KAUST Tuition,16395.81,SAR,21/01/2025 03:18,in_progress,education,32XXXXXXX7
BILL-02177,CUST-1200,EDU-001,KSU University,24481.75,SAR,15/02/2025 17:37,in_progress,education,76XXXXXXX5
BILL-02178,CUST-1121,STC-001,STC Telecom,18328.79,SAR,19/04/2025 22:03,failed,telecom,22XXXXXXX3
BILL-02179,CUST-1005,WAT-002,Jeddah Water,1241.27,SAR,28/04/2025 14:39,success,utilities,22XXXXXXX7
BILL-02180,CUST-1062,VIS-001,MOI Traffic Fines,16911.62,SAR,30/01/2025 09:34,success,government,94XXXXXXX4
BILL-02181,CUST-1033,INS-002,Bupa Arabia,14573.74,SAR,12/02/2025 17:24,success,insurance,27XXXXXXX9
BILL-02182,CUST-1093,MOB-002,Mobily Fiber,18676.03,SAR,24/01/2025 05:57,failed,telecom,24XXXXXXX3
BILL-02183,CUST-1076,VIS-001,MOI Traffic Fines,18587.99,SAR,28/01/2025 04:26,success,government,75XXXXXXX4
BILL-02184,CUST-1007,INS-003,Medgulf Insurance,4350.38,SAR,16/02/2025 09:45,success,insurance,78XXXXXXX2
BILL-02185,CUST-1055,EDU-002,KAUST Tuition,4269.79,SAR,12/03/2025 16:36,success,education,24XXXXXXX7
BILL-02186,CUST-1147,WAT-001,National Water,12351.63,SAR,19/03/2025 16:02,success,utilities,25XXXXXXX7
BILL-02187,CUST-1126,EDU-002,KAUST Tuition,20248.17,SAR,19/01/2025 10:12,success,education,70XXXXXXX3
BILL-02188,CUST-1039,SEC-002,Jeddah Electricity,5729.24,SAR,17/05/2025 12:57,success,utilities,51XXXXXXX2
BILL-02189,CUST-1188,INS-001,Tawuniya Insurance,9050.37,SAR,16/01/2025 23:37,success,insurance,57XXXXXXX4
BILL-02190,CUST-1111,ZAI-001,Zain Telecom,17803.42,SAR,16/04/2025 12:28,failed,telecom,68XXXXXXX3
BILL-02191,CUST-1080,WAT-002,Jeddah Water,17458.96,SAR,04/05/2025 01:09,failed,utilities,12XXXXXXX5
BILL-02192,CUST-1178,STC-001,STC Telecom,14373.42,SAR,21/01/2025 02:29,failed,telecom,44XXXXXXX8
BILL-02193,CUST-1128,WAT-001,National Water,18907.18,SAR,25/03/2025 07:47,success,utilities,80XXXXXXX3
BILL-02194,CUST-1171,EDU-002,KAUST Tuition,13468.04,SAR,16/01/2025 01:16,success,education,78XXXXXXX3
BILL-02195,CUST-1074,GOV-003,Sadad Municipality,13696.32,SAR,07/06/2025 19:45,success,government,22XXXXXXX7
BILL-02196,CUST-1097,GOV-001,Absher Gov Services,14957.36,SAR,01/01/2025 18:12,success,government,37XXXXXXX9
BILL-02197,CUST-1165,GOV-002,MOI Passport Renewal,16105.33,SAR,16/05/2025 05:32,success,government,94XXXXXXX8
BILL-02198,CUST-1037,ZAI-001,Zain Telecom,5462.13,SAR,28/01/2025 00:02,success,telecom,27XXXXXXX5
BILL-02199,CUST-1111,INS-001,Tawuniya Insurance,11338.56,SAR,19/06/2025 01:49,success,insurance,81XXXXXXX4
BILL-02200,CUST-1132,WAT-001,National Water,3985.06,SAR,18/02/2025 19:29,success,utilities,23XXXXXXX5
BILL-02201,CUST-1035,ZAI-002,Zain Fiber,19451.93,SAR,07/06/2025 22:30,success,telecom,79XXXXXXX5
BILL-02202,CUST-1089,EDU-002,KAUST Tuition,210.47,SAR,20/02/2025 03:07,failed,education,69XXXXXXX5
BILL-02203,CUST-1024,STC-002,STC Fiber,10620.86,SAR,11/02/2025 17:10,success,telecom,44XXXXXXX5
BILL-02204,CUST-1001,WAT-002,Jeddah Water,11469.60,SAR,28/02/2025 03:59,success,utilities,95XXXXXXX1
